Country_Code,year,gdp,population
BRB,1968,NULL,237199
BRB,1969,NULL,237913
BRB,1970,NULL,238848
BRB,1971,NULL,240035
BRB,1972,NULL,241441
BRB,1973,NULL,242976
BRB,1974,NULL,244539
BRB,1975,NULL,246034
BRB,1976,NULL,247444
BRB,1977,NULL,248784
BRB,1978,NULL,250032
BRB,1979,NULL,251177
BRB,1980,1012264036,252194
BRB,1981,1114104642,253080
BRB,1982,1164059790,253841
BRB,1983,1235775211,254518
BRB,1984,1347033587,255193
BRB,1985,1409740726,255924
BRB,1986,1547790025,256736
BRB,1987,1704440883,257611
BRB,1988,1812891396,258527
BRB,1989,2006394477,259458
BRB,1990,2012302520,260374
BRB,1991,2020744654,261275
BRB,1992,1957168344,262184
BRB,1993,2063267996,263089
BRB,1994,2151285060,264015
BRB,1995,2261996995,264959
BRB,1996,2411846465,265942
BRB,1997,2549260575,266945
BRB,1998,2874413287,267950
BRB,1999,3012021852,268922
BRB,2000,3121619808,269847
BRB,2001,3116632413,270685
BRB,2002,3169612598,271478
BRB,2003,3274856571,272258
BRB,2004,3514370691,273091
BRB,2005,3897467234,274009
BRB,2006,4303275572,275039
BRB,2007,4546115388,276150
BRB,2008,4595264650,277319
BRB,2009,4601250000,278470
BRB,2010,4446800000,279569
BRB,2011,4358900000,280601
BRB,2012,4332150000,281585
BRB,2013,4371200000,282509
BRB,2014,4352700000,283385
BRB,2015,4421800000,284217
BRB,2016,4587550000,284996
BLR,1960,NULL,8198000
BLR,1961,NULL,8271216
BLR,1962,NULL,8351928
BLR,1963,NULL,8437232
BLR,1964,NULL,8524224
BLR,1965,NULL,8610000
BLR,1966,NULL,8696496
BLR,1967,NULL,8785648
BLR,1968,NULL,8874552
BLR,1969,NULL,8960304
BLR,1970,NULL,9040000
BLR,1971,NULL,9115576
BLR,1972,NULL,9188968
BLR,1973,NULL,9257272
BLR,1974,NULL,9317584
BLR,1975,NULL,9367000
BLR,1976,NULL,9411000
BLR,1977,NULL,9463000
BLR,1978,NULL,9525000
BLR,1979,NULL,9584000
BLR,1980,NULL,9643000
BLR,1981,NULL,9710000
BLR,1982,NULL,9776000
BLR,1983,NULL,9843000
BLR,1984,NULL,9910000
BLR,1985,NULL,9975000
BLR,1986,NULL,10043000
BLR,1987,NULL,10111000
BLR,1988,NULL,10140000
BLR,1989,NULL,10170000
BLR,1990,21650000000,10189000
BLR,1991,17420000000,10194000
BLR,1992,17120370370,10216000
BLR,1993,16286280992,10239000
BLR,1994,14932192011,10227000
BLR,1995,13972630804,10194000
BLR,1996,14756861538,10160000
BLR,1997,14128412417,10117000
BLR,1998,15222014828,10069000
BLR,1999,12138485329,10026738
BLR,2000,12736856828,9979610
BLR,2001,12354820144,9928549
BLR,2002,14594925393,9865548
BLR,2003,17825436035,9796749
BLR,2004,23141587718,9730146
BLR,2005,30210091837,9663915
BLR,2006,36961821894,9604924
BLR,2007,45275747861,9560953
BLR,2008,60752177439,9527985
BLR,2009,49208656976,9506765
BLR,2010,57231904543,9490583
BLR,2011,61762341357,9473172
BLR,2012,65685903833,9464495
BLR,2013,75527537703,9465997
BLR,2014,78813049850,9474511
BLR,2015,56454775871,9489616
BLR,2016,47433442293,9507120
BEL,1960,11658722591,9153489
BEL,1961,12400145222,9183948
BEL,1962,13264015675,9220578
BEL,1963,14260017387,9289770
BEL,1964,15960106681,9378113
BEL,1965,17371457608,9463667
BEL,1966,18651883472,9527807
BEL,1967,19992040788,9580991
BEL,1968,21376353113,9618756
BEL,1969,23710735895,9646032
BEL,1970,26849173618,9655549
BEL,1971,29981318395,9673162
BEL,1972,37408626615,9711115
BEL,1973,47999408508,9741720
BEL,1974,56333063691,9772419
BEL,1975,66029811341,9800700
BEL,1976,71494607106,9818227
BEL,1977,83283407091,9830358
BEL,1978,101789000000,9839534
BEL,1979,116938000000,9848382
BEL,1980,127508000000,9859242
BEL,1981,105291000000,9858982
BEL,1982,92588982518,9856303
BEL,1983,87650998817,9855520
BEL,1984,83795759983,9855372
BEL,1985,86730120728,9858308
BEL,1986,120661000000,9861823
BEL,1987,150194000000,9870234
BEL,1988,163168000000,9901664
BEL,1989,165100000000,9937697
BEL,1990,206431000000,9967379
BEL,1991,211638000000,10004486
BEL,1992,236039000000,10045158
BEL,1993,225925000000,10084475
BEL,1994,246195000000,10115603
BEL,1995,289568000000,10136811
BEL,1996,281358000000,10156637
BEL,1997,254814000000,10181245
BEL,1998,260602000000,10203008
BEL,1999,260202000000,10226419
BEL,2000,237905000000,10251250
BEL,2001,237842000000,10286570
BEL,2002,258860000000,10332785
BEL,2003,319003000000,10376133
BEL,2004,370885000000,10421137
BEL,2005,387366000000,10478617
BEL,2006,409813000000,10547958
BEL,2007,471822000000,10625700
BEL,2008,518626000000,10709973
BEL,2009,484553000000,10796493
BEL,2010,483549000000,10895586
BEL,2011,527008000000,11047744
BEL,2012,497884000000,11128246
BEL,2013,520117000000,11182817
BEL,2014,531751000000,11209057
BEL,2015,454991000000,11274196
BEL,2016,466366000000,11348159
BLZ,1960,28071889,92064
BLZ,1961,29964371,94703
BLZ,1962,31856923,97384
BLZ,1963,33749405,100164
BLZ,1964,36193826,103069
BLZ,1965,40069930,106119
BLZ,1966,44405594,109347
BLZ,1967,47379310,112692
BLZ,1968,44910180,116061
BLZ,1969,47305389,119261
BLZ,1970,53233533,122182
BLZ,1971,59207317,124793
BLZ,1972,66062500,127150
BLZ,1973,78343558,129294
BLZ,1974,103216374,131307
BLZ,1975,118066298,133260
BLZ,1976,96905830,135147
BLZ,1977,117650000,136989
BLZ,1978,136300000,138965
BLZ,1979,151800000,141305
BLZ,1980,194750000,144155
BLZ,1981,192900000,147566
BLZ,1982,179250000,151500
BLZ,1983,189000000,155822
BLZ,1984,210900000,160347
BLZ,1985,209150000,164921
BLZ,1986,227850000,169568
BLZ,1987,276550000,174320
BLZ,1988,314900000,179028
BLZ,1989,363150000,183469
BLZ,1990,413050000,187552
BLZ,1991,444720750,191126
BLZ,1992,518239100,194317
BLZ,1993,559858250,197616
BLZ,1994,580863700,201674
BLZ,1995,620140400,206963
BLZ,1996,641383800,213676
BLZ,1997,654314350,221606
BLZ,1998,688992450,230284
BLZ,1999,732732350,239026
BLZ,2000,832072450,247315
BLZ,2001,871860600,254984
BLZ,2002,932551850,262206
BLZ,2003,990374050,269130
BLZ,2004,1057845500,276089
BLZ,2005,1114222550,283277
BLZ,2006,1217467600,290747
BLZ,2007,1290573400,298407
BLZ,2008,1368625150,306165
BLZ,2009,1336957250,313929
BLZ,2010,1397113450,321608
BLZ,2011,1486712300,329192
BLZ,2012,1573618750,336701
BLZ,2013,1613705850,344181
BLZ,2014,1706497950,351694
BLZ,2015,1742545900,359288
BLZ,2016,1765256400,366954
BEN,1960,226195579,2431622
BEN,1961,235668222,2465867
BEN,1962,236434907,2502896
BEN,1963,253927647,2542859
BEN,1964,269818988,2585965
BEN,1965,289908721,2632356
BEN,1966,302925281,2682159
BEN,1967,306222000,2735307
BEN,1968,326323097,2791590
BEN,1969,330748212,2850661
BEN,1970,333627758,2912340
BEN,1971,335072975,2976572
BEN,1972,410331901,3043567
BEN,1973,504376036,3113675
BEN,1974,554654787,3187412
BEN,1975,676870140,3265165
BEN,1976,698408244,3347173
BEN,1977,750049739,3433439
BEN,1978,928843305,3523938
BEN,1979,1186231265,3618526
BEN,1980,1405251547,3717165
BEN,1981,1291119965,3820128
BEN,1982,1267778489,3927714
BEN,1983,1095348303,4039949
BEN,1984,1051133927,4156819
BEN,1985,1045712703,4278501
BEN,1986,1336102041,4404506
BEN,1987,1562412030,4535263
BEN,1988,1620246187,4672852
BEN,1989,1502294411,4820016
BEN,1990,1959965244,4978496
BEN,1991,1986437860,5149499
BEN,1992,1695315306,5331803
BEN,1993,2274557914,5521763
BEN,1994,1598075932,5714220
BEN,1995,2169627251,5905558
BEN,1996,2361116588,6094259
BEN,1997,2268301538,6281639
BEN,1998,2455092582,6470265
BEN,1999,2689787918,6664098
BEN,2000,2569186643,6865951
BEN,2001,2680213931,7076733
BEN,2002,3054571082,7295394
BEN,2003,3905366188,7520555
BEN,2004,4521424807,7750004
BEN,2005,4803702821,7982225
BEN,2006,5142380779,8216896
BEN,2007,5969535132,8454791
BEN,2008,7132787397,8696916
BEN,2009,7097198712,8944706
BEN,2010,6970240895,9199259
BEN,2011,7814081156,9460802
BEN,2012,8152554487,9729160
BEN,2013,9156748441,10004451
BEN,2014,9707432016,10286712
BEN,2015,8290986804,10575952
BEN,2016,8583031398,10872298
BMU,1960,84466654,44400
BMU,1961,89249987,45500
BMU,1962,94149986,46600
BMU,1963,96366652,47700
BMU,1964,107566651,48900
BMU,1965,114339049,50100
BMU,1966,134173374,51000
BMU,1967,155102985,52000
BMU,1968,150000000,53000
BMU,1969,164900000,54000
BMU,1970,186300000,55000
BMU,1971,211100000,54600
BMU,1972,235400000,54200
BMU,1973,269500000,53800
BMU,1974,312600000,53400
BMU,1975,345000000,53000
BMU,1976,386300000,53200
BMU,1977,447000000,53400
BMU,1978,475800000,53600
BMU,1979,517200000,53800
BMU,1980,613299968,54670
BMU,1981,739100032,55050
BMU,1982,785500032,55449
BMU,1983,889400000,55930
BMU,1984,985699968,56423
BMU,1985,1039500032,56898
BMU,1986,1173500032,57382
BMU,1987,1296499968,57849
BMU,1988,1415100032,58347
BMU,1989,1501500032,58841
BMU,1990,1592400000,59326
BMU,1991,1634899968,59021
BMU,1992,1679900032,58595
BMU,1993,1820359936,58910
BMU,1994,1867160064,59320
BMU,1995,2030749952,59746
BMU,1996,2695390000,60129
BMU,1997,2932827000,60497
BMU,1998,3130748000,60943
BMU,1999,3324433000,61285
BMU,2000,3480219000,61833
BMU,2001,3680483000,62504
BMU,2002,3937228000,62912
BMU,2003,4186525000,63325
BMU,2004,4484703000,63740
BMU,2005,4868136000,64154
BMU,2006,5414299000,64523
BMU,2007,5895048000,64888
BMU,2008,6109928000,65273
BMU,2009,5806378000,65636
BMU,2010,5744414000,65124
BMU,2011,5550771000,64564
BMU,2012,5537537000,64798
BMU,2013,5573710000,65001
BMU,2014,NULL,65139
BMU,2015,NULL,65235
BMU,2016,NULL,65331
BTN,1960,NULL,223288
BTN,1961,NULL,228918
BTN,1962,NULL,234706
BTN,1963,NULL,240778
BTN,1964,NULL,247325
BTN,1965,NULL,254464
BTN,1966,NULL,262244
BTN,1967,NULL,270622
BTN,1968,NULL,279515
BTN,1969,NULL,288774
BTN,1970,NULL,298301
BTN,1971,NULL,308053
BTN,1972,NULL,318045
BTN,1973,NULL,328312
BTN,1974,NULL,338943
BTN,1975,NULL,349982
BTN,1976,NULL,361455
BTN,1977,NULL,373324
BTN,1978,NULL,385384
BTN,1979,NULL,397390
BTN,1980,135653295,409172
BTN,1981,146391640,420380
BTN,1982,148934334,431050
BTN,1983,165585941,441847
BTN,1984,169264991,453720
BTN,1985,172217502,467178
BTN,1986,201375726,482952
BTN,1987,253182454,500437
BTN,1988,283855833,517273
BTN,1989,275949889,530257
BTN,1990,299787276,537280
BTN,1991,250045840,537284
BTN,1992,250794360,531525
BTN,1993,235239570,523117
BTN,1994,270801565,516503
BTN,1995,303053463,514877
BTN,1996,316420861,519282
BTN,1997,365964500,528754
BTN,1998,376955087,542155
BTN,1999,419035811,557543
BTN,2000,439158233,573416
BTN,2001,476360697,589600
BTN,2002,537050134,606399
BTN,2003,622026108,623434
BTN,2004,702682019,640282
BTN,2005,818869145,656639
BTN,2006,897731525,672228
BTN,2007,1196091805,686958
BTN,2008,1258332337,700950
BTN,2009,1264758198,714458
BTN,2010,1585472534,727641
BTN,2011,1820207626,740510
BTN,2012,1823692110,752967
BTN,2013,1798333726,764961
BTN,2014,1958819915,776448
BTN,2015,2057947621,787386
BTN,2016,2236933238,797765
BOL,1960,563110052,3693449
BOL,1961,612518907,3764813
BOL,1962,669722541,3838097
BOL,1963,721142957,3913395
BOL,1964,812543073,3990857
BOL,1965,908874537,4070590
BOL,1966,994044554,4152668
BOL,1967,1084059815,4237125
BOL,1968,908874537,4324064
BOL,1969,964615699,4413590
BOL,1970,1017171717,4505778
BOL,1971,1095454545,4600591
BOL,1972,1257615645,4698083
BOL,1973,1263018491,4798509
BOL,1974,2100249875,4902168
BOL,1975,2404697651,5009257
BOL,1976,2732083958,5119833
BOL,1977,3227436282,5233677
BOL,1978,3758220890,5350322
BOL,1979,4421343606,5469123
BOL,1980,4537487843,5589575
BOL,1981,5891606676,5711599
BOL,1982,5594118400,5835182
BOL,1983,5422656262,5959960
BOL,1984,6169481549,6085496
BOL,1985,5377277407,6211550
BOL,1986,3959379488,6337893
BOL,1987,4347956299,6464732
BOL,1988,4597615563,6592787
BOL,1989,4715978868,6723046
BOL,1990,4867582620,6856244
BOL,1991,5343274312,6992521
BOL,1992,5643893347,7131707
BOL,1993,5734676561,7273825
BOL,1994,5981244887,7418861
BOL,1995,6715220507,7566714
BOL,1996,7396966657,7717443
BOL,1997,7925673448,7870855
BOL,1998,8497545598,8026254
BOL,1999,8285075872,8182712
BOL,2000,8397912509,8339512
BOL,2001,8141537938,8496375
BOL,2002,7905485216,8653345
BOL,2003,8082364868,8810420
BOL,2004,8773451739,8967741
BOL,2005,9549077869,9125409
BOL,2006,11451869165,9283334
BOL,2007,13120159976,9441444
BOL,2008,16674324634,9599855
BOL,2009,17339992165,9758748
BOL,2010,19649631308,9918242
BOL,2011,23963033444,10078343
BOL,2012,27084497540,10239004
BOL,2013,30659338929,10400264
BOL,2014,32996187988,10562159
BOL,2015,33000198263,10724705
BOL,2016,33806395514,10887882
BIH,1960,NULL,3225668
BIH,1961,NULL,3288602
BIH,1962,NULL,3353226
BIH,1963,NULL,3417574
BIH,1964,NULL,3478995
BIH,1965,NULL,3535640
BIH,1966,NULL,3586634
BIH,1967,NULL,3632669
BIH,1968,NULL,3675452
BIH,1969,NULL,3717466
BIH,1970,NULL,3760527
BIH,1971,NULL,3805285
BIH,1972,NULL,3851151
BIH,1973,NULL,3897255
BIH,1974,NULL,3942223
BIH,1975,NULL,3985103
BIH,1976,NULL,4025265
BIH,1977,NULL,4063191
BIH,1978,NULL,4100350
BIH,1979,NULL,4138819
BIH,1980,NULL,4179855
BIH,1981,NULL,4222511
BIH,1982,NULL,4265310
BIH,1983,NULL,4308106
BIH,1984,NULL,4350746
BIH,1985,NULL,4392130
BIH,1986,NULL,4435504
BIH,1987,NULL,4478519
BIH,1988,NULL,4508056
BIH,1989,NULL,4506653
BIH,1990,NULL,4463422
BIH,1991,NULL,4371603
BIH,1992,NULL,4239154
BIH,1993,NULL,4087999
BIH,1994,1255802469,3948816
BIH,1995,1866572954,3843712
BIH,1996,2786045322,3780378
BIH,1997,3671816504,3752431
BIH,1998,4116699437,3750485
BIH,1999,4685729739,3759118
BIH,2000,5505984456,3766706
BIH,2001,5748990666,3771284
BIH,2002,6651226179,3775807
BIH,2003,8370020196,3779247
BIH,2004,10022840635,3781287
BIH,2005,11225138297,3781530
BIH,2006,12866524918,3779468
BIH,2007,15776422673,3774000
BIH,2008,19101454464,3763599
BIH,2009,17600630727,3746561
BIH,2010,17164279813,3722084
BIH,2011,18629346791,3688865
BIH,2012,17207367626,3648200
BIH,2013,18154290272,3604999
BIH,2014,18521475376,3566002
BIH,2015,16173806635,3535961
BIH,2016,16559695719,3516816
BWA,1960,30412309,524552
BWA,1961,32902337,537249
BWA,1962,35643208,550840
BWA,1963,38091151,565353
BWA,1964,41613969,580799
BWA,1965,45790870,597190
BWA,1966,51464435,614613
BWA,1967,58646444,633154
BWA,1968,66248257,652843
BWA,1969,77356914,673640
BWA,1970,96245114,695597
BWA,1971,126957494,718639
BWA,1972,165258094,742835
BWA,1973,244129088,768512
BWA,1974,306033848,796095
BWA,1975,355172414,825840
BWA,1976,372010120,857855
BWA,1977,451603325,891926
BWA,1978,590376721,927585
BWA,1979,819877301,964166
BWA,1980,1060923829,1001158
BWA,1981,1073861599,1038397
BWA,1982,1014907255,1075889
BWA,1983,1172258182,1113539
BWA,1984,1240796365,1151292
BWA,1985,1114764007,1189114
BWA,1986,1392634772,1226810
BWA,1987,1965274882,1264314
BWA,1988,2644536804,1301818
BWA,1989,3083800685,1339624
BWA,1990,3790567052,1377912
BWA,1991,3942792837,1416731
BWA,1992,4146513722,1455833
BWA,1993,4160086253,1494693
BWA,1994,4259330999,1532622
BWA,1995,4730611067,1569094
BWA,1996,4847752843,1604060
BWA,1997,5020214747,1637635
BWA,1998,4790458837,1669625
BWA,1999,5484257417,1699862
BWA,2000,5788329609,1728340
BWA,2001,5489608300,1754935
BWA,2002,5438857107,1779953
BWA,2003,7511582173,1804339
BWA,2004,8957467707,1829330
BWA,2005,9931134941,1855852
BWA,2006,10126940513,1884238
BWA,2007,10939053367,1914414
BWA,2008,10945070442,1946351
BWA,2009,10267133178,1979882
BWA,2010,12786654366,2014866
BWA,2011,15682926890,2051339
BWA,2012,14686278714,2089315
BWA,2013,14915780533,2128507
BWA,2014,16259445050,2168573
BWA,2015,14430608463,2209197
BWA,2016,15274861068,2250260
BRA,1960,15165569913,72207554
BRA,1961,15236854859,74351763
BRA,1962,19926293839,76573248
BRA,1963,23021477292,78854019
BRA,1964,21211892260,81168654
BRA,1965,21790035117,83498020
BRA,1966,27062716578,85837799
BRA,1967,30591834054,88191378
BRA,1968,33875881876,90557064
BRA,1969,37458898244,92935072
BRA,1970,42327600098,95326793
BRA,1971,49204456700,97728961
BRA,1972,58539008786,100143598
BRA,1973,79279057731,102584278
BRA,1974,105136000000,105069367
BRA,1975,123709000000,107612100
BRA,1976,152678000000,110213082
BRA,1977,176171000000,112867867
BRA,1978,200801000000,115577669
BRA,1979,224969000000,118342626
BRA,1980,235025000000,121159761
BRA,1981,263561000000,124030908
BRA,1982,281682000000,126947365
BRA,1983,203305000000,129882321
BRA,1984,209024000000,132800684
BRA,1985,222943000000,135676281
BRA,1986,268137000000,138499464
BRA,1987,294084000000,141273488
BRA,1988,330397000000,144001542
BRA,1989,425595000000,146691981
BRA,1990,461952000000,149352145
BRA,1991,602860000000,151976577
BRA,1992,400599000000,154564278
BRA,1993,437799000000,157132682
BRA,1994,558112000000,159705123
BRA,1995,785643000000,162296612
BRA,1996,850426000000,164913306
BRA,1997,883199000000,167545164
BRA,1998,863723000000,170170640
BRA,1999,599389000000,172759243
BRA,2000,655421000000,175287587
BRA,2001,559373000000,177750670
BRA,2002,507963000000,180151021
BRA,2003,558320000000,182482149
BRA,2004,669316000000,184738458
BRA,2005,891630000000,186917361
BRA,2006,1107640000000,189012412
BRA,2007,1397080000000,191026637
BRA,2008,1695820000000,192979029
BRA,2009,1667020000000,194895996
BRA,2010,2208870000000,196796269
BRA,2011,2616200000000,198686688
BRA,2012,2465190000000,200560983
BRA,2013,2472810000000,202408632
BRA,2014,2455990000000,204213133
BRA,2015,1803650000000,205962108
BRA,2016,1796190000000,207652865
VGB,1960,NULL,8033
VGB,1961,NULL,8155
VGB,1962,NULL,8298
VGB,1963,NULL,8452
VGB,1964,NULL,8627
VGB,1965,NULL,8814
VGB,1966,NULL,9007
VGB,1967,NULL,9218
VGB,1968,NULL,9424
VGB,1969,NULL,9621
VGB,1970,NULL,9803
VGB,1971,NULL,9970
VGB,1972,NULL,10125
VGB,1973,NULL,10264
VGB,1974,NULL,10379
VGB,1975,NULL,10476
VGB,1976,NULL,10543
VGB,1977,NULL,10591
VGB,1978,NULL,10662
VGB,1979,NULL,10792
VGB,1980,NULL,11002
VGB,1981,NULL,11315
VGB,1982,NULL,11712
VGB,1983,NULL,12188
VGB,1984,NULL,12731
VGB,1985,NULL,13304
VGB,1986,NULL,13938
VGB,1987,NULL,14589
VGB,1988,NULL,15266
VGB,1989,NULL,15900
VGB,1990,NULL,16461
VGB,1991,NULL,16934
VGB,1992,NULL,17344
VGB,1993,NULL,17703
VGB,1994,NULL,18052
VGB,1995,NULL,18427
VGB,1996,NULL,18833
VGB,1997,NULL,19270
VGB,1998,NULL,19722
VGB,1999,NULL,20188
VGB,2000,NULL,20645
VGB,2001,NULL,21085
VGB,2002,NULL,21529
VGB,2003,NULL,22000
VGB,2004,NULL,22541
VGB,2005,NULL,23168
VGB,2006,NULL,23905
VGB,2007,NULL,24731
VGB,2008,NULL,25604
VGB,2009,NULL,26447
VGB,2010,NULL,27224
VGB,2011,NULL,27901
VGB,2012,NULL,28509
VGB,2013,NULL,29056
VGB,2014,NULL,29588
VGB,2015,NULL,30113
VGB,2016,NULL,30661
BRN,1960,NULL,81745
BRN,1961,NULL,85596
BRN,1962,NULL,89516
BRN,1963,NULL,93576
BRN,1964,NULL,97848
BRN,1965,114040246,102425
BRN,1966,132758395,107316
BRN,1967,139030446,112494
BRN,1968,160819287,117950
BRN,1969,161211290,123653
BRN,1970,179080099,129583
BRN,1971,197523179,135726
BRN,1972,270818556,142073
BRN,1973,433092004,148560
BRN,1974,1073577086,155109
BRN,1975,1168304306,161671
BRN,1976,1423061357,168224
BRN,1977,1732721161,174773
BRN,1978,1941600704,181257
BRN,1979,2803780006,187656
BRN,1980,4928824958,193949
BRN,1981,4366213850,200085
BRN,1982,4264252336,206128
BRN,1983,3844723142,212136
BRN,1984,3782523088,218227
BRN,1985,3523612563,224512
BRN,1986,2358592817,230972
BRN,1987,2754463438,237622
BRN,1988,2690717551,244458
BRN,1989,2985467979,251514
BRN,1990,3520551724,258785
BRN,1991,3701667053,266274
BRN,1992,4183548189,273963
BRN,1993,4105706152,281751
BRN,1994,4087337960,289525
BRN,1995,4734020037,297192
BRN,1996,5115602837,304699
BRN,1997,5197332974,312038
BRN,1998,4051147228,319222
BRN,1999,4600000000,326289
BRN,2000,6001153306,333241
BRN,2001,5601090584,340117
BRN,2002,5843329108,346867
BRN,2003,6557333085,353389
BRN,2004,7872333215,359523
BRN,2005,9531402848,365158
BRN,2006,11470703002,370250
BRN,2007,12247694247,374864
BRN,2008,14393099069,379252
BRN,2009,10732366286,383772
BRN,2010,13707370737,388662
BRN,2011,18525319978,394013
BRN,2012,19048495519,399748
BRN,2013,18093829923,405716
BRN,2014,17123125493,411704
BRN,2015,12930394938,417542
BRN,2016,11400266877,423196
BGR,1960,NULL,7867374
BGR,1961,NULL,7943118
BGR,1962,NULL,8012946
BGR,1963,NULL,8078145
BGR,1964,NULL,8144340
BGR,1965,NULL,8204168
BGR,1966,NULL,8258057
BGR,1967,NULL,8310226
BGR,1968,NULL,8369603
BGR,1969,NULL,8434172
BGR,1970,NULL,8489574
BGR,1971,NULL,8536395
BGR,1972,NULL,8576200
BGR,1973,NULL,8620967
BGR,1974,NULL,8678745
BGR,1975,NULL,8720742
BGR,1976,NULL,8758599
BGR,1977,NULL,8804183
BGR,1978,NULL,8814032
BGR,1979,NULL,8825940
BGR,1980,19839230769,8861535
BGR,1981,19870000000,8891117
BGR,1982,19342000000,8917457
BGR,1983,16563666667,8939738
BGR,1984,17594944444,8960679
BGR,1985,17155421053,8960547
BGR,1986,20249294118,8958171
BGR,1987,28101000000,8971359
BGR,1988,22555941176,8981446
BGR,1989,21988444444,8876972
BGR,1990,20632090909,8718289
BGR,1991,10943548387,8632367
BGR,1992,10350515464,8540164
BGR,1993,10829710145,8472313
BGR,1994,9697416974,8443591
BGR,1995,13063422619,8406067
BGR,1996,10109404160,8362826
BGR,1997,11195630537,8312068
BGR,1998,14630974778,8256786
BGR,1999,13495062850,8210624
BGR,2000,13148099185,8170172
BGR,2001,14135393876,8009142
BGR,2002,16360346654,7837161
BGR,2003,21074775206,7775327
BGR,2004,26094622564,7716860
BGR,2005,29821662537,7658972
BGR,2006,34304448150,7601022
BGR,2007,44765733380,7545338
BGR,2008,54666642734,7492561
BGR,2009,51783454184,7444443
BGR,2010,50610031136,7395599
BGR,2011,57418391042,7348328
